"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.prot.int","GS.carb.int","GS.fgf21.serum","GS.creat.D2","p.GS.AUC.urea","p.GS.prot.int","p.GS.carb.int","p.GS.fgf21.serum","p.GS.creat.D2","MM.paleturquoise","p.MM.paleturquoise","MM.maroon","p.MM.maroon","MM.darkseagreen4","p.MM.darkseagreen4","MM.lightsteelblue1","p.MM.lightsteelblue1","MM.cyan","p.MM.cyan","MM.darkred","p.MM.darkred","MM.darkslateblue","p.MM.darkslateblue","MM.skyblue1","p.MM.skyblue1","MM.skyblue2","p.MM.skyblue2","MM.plum2","p.MM.plum2","MM.darkorange","p.MM.darkorange","MM.mediumorchid","p.MM.mediumorchid","MM.grey","p.MM.grey"
"ENSMUSG00000026816","ENSMUSG00000026816","Gtf3c5","paleturquoise",-0.561790727568995,-0.453517404709741,0.230122078364059,0.616262655384613,-0.328171642644144,0.00994277050153279,0.0446051178950492,0.329036941294569,0.00380988324586375,0.157770982825428,0.687265403085207,0.000813986272616133,0.360908541795535,0.117973499655214,-0.570454237892522,0.00862765603581125,-0.380268525851992,0.0981426653535706,-0.109763091612841,0.645039313765785,0.232050104562989,0.324887502512307,0.350754912121907,0.129450939542198,0.0685993600948168,0.773828783569539,0.129320941334935,0.586859629062065,-0.136384277969603,0.566410393202462,0.368736483101633,0.109636902498055,0.287179300851043,0.219569276689855,0.0187386988535026,0.937499942267964
"ENSMUSG00000020537","ENSMUSG00000020537","Drg2","paleturquoise",-0.722793229251907,-0.498768610312983,0.213317775959883,0.615865411306493,-0.427195626129263,0.000318026994470402,0.0251838298286014,0.366517393642071,0.00383901351054398,0.0602907842451819,0.88439081928934,2.28681012266252e-07,0.514352398827491,0.0203270683998232,-0.747718035717756,0.000150638542559079,-0.535575683017866,0.0149440385186012,-0.12695690036189,0.593772847242426,0.226189135033444,0.337598036480879,0.500200131097787,0.0247027415459018,-0.0134167061599281,0.955230215471733,0.275901921211276,0.23901574439018,-0.0703548717808422,0.768190604551446,0.494422581393201,0.0266898748069409,0.40982657380271,0.0727223494836509,0.185712792039643,0.433092099654865
"ENSMUSG00000024855","ENSMUSG00000024855","Pacs1","paleturquoise",-0.561151866150952,-0.375619470307395,0.019710954087396,0.615625710163602,-0.432337393924219,0.0100458592764647,0.102665496998675,0.934263683673735,0.00385668010192925,0.0569394086259737,0.65331036369232,0.00178704353860013,0.624345149646235,0.00325577805770347,-0.44197800860242,0.051039323819025,-0.390994030414565,0.0882654158397254,-0.532867185426631,0.0155589746314921,0.64272018977398,0.00224082012199928,0.352512197271678,0.127410015995481,0.288379936807133,0.217562003139459,0.207135902338741,0.380892689271075,-0.102487258403633,0.667224603544254,0.0859186871897108,0.718722881923245,5.13971878268084e-05,0.999828412007974,-0.219275705274904,0.352960222513459
"ENSMUSG00000010064","ENSMUSG00000010064","Slc38a3","paleturquoise",-0.509097241030732,-0.380836774479743,0.0471406305748692,0.615394517338928,-0.326646490043476,0.0218733030581371,0.0975999837881472,0.843550674036122,0.00387378336162462,0.159826436335665,0.691278303729803,0.000736762550681656,0.606248172818995,0.00460265222711899,-0.565846032374805,0.00930825973235927,-0.307437951732061,0.187309002965234,-0.116725702359269,0.624075818459279,0.404695120159389,0.0767375756313287,0.282216757857205,0.227994423507818,0.149307546578599,0.529829224047898,0.0654621142493122,0.783931718044979,-0.244431388243934,0.298988178183265,0.392502934381451,0.0869369145010742,0.242457159870671,0.303030983051703,-0.117179739297568,0.622718165870086
"ENSMUSG00000041119","ENSMUSG00000041119","Pde9a","paleturquoise",-0.63222034598489,-0.290111565795009,-0.069913781605362,0.615359109034214,-0.340508391385419,0.00278198314998627,0.214688285886799,0.769606212382409,0.00387640834846094,0.141814479340287,0.782874871276825,4.48957858428412e-05,0.175874210562388,0.458269071995932,-0.683380641849922,0.000895155378479873,-0.186856389215894,0.430213960069091,0.0637942021940113,0.789316620586788,0.4216245389922,0.0640882684355481,0.179623375098679,0.448587692253846,-0.0169329629825578,0.943513000308614,0.425493777312667,0.0614322810382054,0.0114537552099999,0.961775349940365,0.639945706135567,0.00237443915273924,0.336429852015489,0.146958757298227,-0.0185468654659515,0.938138593845432
"ENSMUSG00000027405","ENSMUSG00000027405","Nop56","paleturquoise",-0.682895881744098,-0.532870436652417,0.119810302853391,0.614836420602813,-0.595182358494766,0.000905747734955267,0.0155582244860251,0.614875471183431,0.00391532947269109,0.00563229857737024,0.766401725395828,8.12169761657113e-05,0.542390956964382,0.0134827870677206,-0.693438030233829,0.000697833078872261,-0.474470622930843,0.0345374322859097,-0.0329562199759209,0.890294568142691,0.351372608438743,0.128730917726928,0.426624290291258,0.0606721965474065,-0.107742491505307,0.651172556943761,0.144572157066655,0.543105034257051,-0.120527553580203,0.61274399270701,0.443840816098503,0.0499553029747283,0.444996774531551,0.0492915349259586,0.104257423366249,0.661801669806133
"ENSMUSG00000027395","ENSMUSG00000027395","Polr1b","paleturquoise",-0.631448954095761,-0.455116140212787,0.182430254172,0.613855764036794,-0.333171946271765,0.0028256928161813,0.0437654190333792,0.441409658019017,0.00398922580625278,0.151160542636282,0.602153967284538,0.00496376129728779,0.4669814636373,0.037908297106602,-0.368639064160712,0.10973796258072,-0.316812635433707,0.173524352702918,-0.43457739390203,0.0555244671492342,0.387499710467705,0.0913992606028219,0.289203933314861,0.216191409135653,0.3832087121637,0.0953584002648462,-0.0390378320175805,0.870201290667155,-0.304471351373698,0.191820652869115,0.128901072449046,0.588084969405511,-0.0486568061356973,0.838581135579801,-0.0840012154464328,0.724763842841581
"ENSMUSG00000032583","ENSMUSG00000032583","Mon1a","paleturquoise",-0.633109396690224,-0.194970529090652,-0.224692399866907,0.613833279377359,-0.307543182885224,0.00273230638120827,0.410086815651911,0.340890098456349,0.00399093355901138,0.18715029236629,0.886693149308125,1.92479308895068e-07,0.321417640840017,0.167013576608077,-0.816696608929578,1.11685878122681e-05,-0.272321459020152,0.245414648514574,0.0745788537698206,0.754670771850429,0.598055976103121,0.00534828814110909,0.278893867989178,0.23375187360701,-0.134766742862707,0.571065668034108,0.203318978183901,0.389924074709331,-0.275128119273171,0.240389460793023,0.671708287731562,0.00118134235365997,0.488529347986167,0.02884448633976,-0.077729118657252,0.744631920583027
"ENSMUSG00000027411","ENSMUSG00000027411","Vps16","paleturquoise",-0.63778673810206,-0.228061595125855,-0.144259851498799,0.613428797524026,-0.323880706827291,0.00248295830866474,0.333505959894126,0.543985879966307,0.00402175826221367,0.163600928943169,0.88110254360197,2.90701940336e-07,0.353510905694354,0.126260352273353,-0.826868535289068,6.95052292328781e-06,-0.304312250146941,0.192064660321648,0.144299977395193,0.543872670096546,0.483028125036995,0.0309769334246512,0.290603746455993,0.213876074447242,-0.145242596807045,0.541216280674021,0.274638553961824,0.241261196484333,-0.24358919615886,0.300708768680124,0.708371691759563,0.000473333577325521,0.534840475416876,0.0151089933652014,-0.0463108244237551,0.846272937547692
"ENSMUSG00000023170","ENSMUSG00000023170","Gps2","paleturquoise",-0.623249636172394,-0.382808630393153,-0.0678082335176872,0.613426253356723,-0.369343254946354,0.00332670298353235,0.0957338294975179,0.776373232696699,0.00402195276969857,0.109008963844686,0.926536558723529,4.52410693405584e-09,0.587183374635438,0.00648886591017457,-0.82241565065712,8.58556529996782e-06,-0.52609126789064,0.017186684475924,-0.150226807188632,0.527269647013201,0.532961416134534,0.0155372448389598,0.517849845916856,0.0193471708483613,-0.110315451093929,0.643366518582129,0.24008845962031,0.307925169758977,-0.236235179965637,0.315988203568233,0.484749780115064,0.0302967065030192,0.476739606984173,0.0335637579353167,-0.138810794651977,0.559458251719657
"ENSMUSG00000036151","ENSMUSG00000036151","Tm6sf2","paleturquoise",-0.755646522790551,-0.497934387637024,0.0483279855553238,0.613011733108346,-0.39615990986071,0.000116663432722976,0.0254675801124049,0.83965841133727,0.00405374797317755,0.083778382504133,0.736466931882188,0.000213204904182551,0.527027616401325,0.0169539718045204,-0.568731988829699,0.00887710467513658,-0.366137231498422,0.112356394951393,-0.352494850111787,0.127430050676663,0.612139271319293,0.00412134905705137,0.369247997213446,0.109107372272251,0.135738648540927,0.568266522232294,0.0173149780657186,0.942240643054812,-0.266801460129148,0.255492935716169,0.251789532114717,0.284211698649916,0.161793646804381,0.495564680574583,0.172297050273762,0.467605100078361
"ENSMUSG00000018459","ENSMUSG00000018459","Slc13a3","paleturquoise",-0.703932739203619,-0.527119815342836,0.0300083951571995,0.612794102851277,-0.614675765958058,0.000532502907614356,0.0169311945634361,0.900057976619633,0.00407052411068676,0.00392735717296124,0.749532771388744,0.000142194647600903,0.455431458451179,0.0436012540497928,-0.539446392271353,0.0140992974575252,-0.158914371687128,0.503368782889091,-0.128109443242078,0.590398184783246,0.581966050802898,0.00710307404540469,0.12551641998012,0.59800189166427,0.290292373723704,0.214389675482948,-0.0635926424018792,0.789967990676868,-0.0656797165164799,0.783229874054699,0.498055588713419,0.0254261990780779,0.125358922580866,0.598465038428435,0.202054400429122,0.392942253991077
"ENSMUSG00000022558","ENSMUSG00000022558","Mroh1","paleturquoise",-0.683693396152404,-0.329987276504881,-0.139620153737737,0.612622487967539,-0.465815622796025,0.000888377151445365,0.155347986054825,0.557147830009092,0.00408379361523553,0.038455238098694,0.789443823261089,3.49455073402914e-05,0.327727789459696,0.158367268143803,-0.573235666743634,0.0082368862376068,-0.0959399977826517,0.687418850656007,-0.157382808839661,0.507544006356443,0.727467907986272,0.000278117117847668,0.0716146739706683,0.764151375365359,0.280727436013396,0.230563390815804,0.0801518774017915,0.736938178868804,-0.134824490887495,0.570899182863381,0.538552535824303,0.0142908712288083,0.103255131832265,0.66487023855299,0.0209585012789053,0.93011254611525
"ENSMUSG00000037949","ENSMUSG00000037949","Ano10","paleturquoise",-0.656108118684044,-0.520881688639605,0.234490001730348,0.612566515722115,-0.423487716970526,0.00168095997743239,0.0185285445297962,0.319681269484378,0.00408812920234492,0.0627987193396219,0.786318747614389,3.94114461518341e-05,0.544152383822988,0.0131245083388856,-0.578893919384591,0.00748647231651623,-0.375514721880282,0.102769115074076,-0.25410478271787,0.279657435777019,0.345204181611394,0.136049713962295,0.336283650758403,0.147145548059176,0.268557337434839,0.252259030738981,0.163970686826545,0.48970341346089,-0.093949984976859,0.69359816969937,0.386399138940388,0.0924030020268481,0.157295618142525,0.507782197334565,0.0584904001558666,0.806500226078741
"ENSMUSG00000048668","ENSMUSG00000048668","Rhno1","paleturquoise",-0.380838333687091,-0.483135259110908,0.168837739499908,0.612527246650356,-0.30864609408504,0.0975984977533234,0.030934258665943,0.476724268954547,0.00409117324171023,0.185492328126583,0.505184602432214,0.023084049519939,0.596334486617864,0.00551697521097853,-0.423454200991008,0.0628217421243902,-0.500373552998178,0.0246449569335006,-0.407111035080452,0.0748271320725862,0.317818470221425,0.172087696009556,0.506261097409118,0.0227457620879524,0.0364727129825474,0.878667657872928,0.364899169888538,0.11366866640395,0.0573349405036044,0.810255397827792,-0.00956298511235959,0.968082040890516,0.160568391635079,0.498878426601034,-0.0081270695045768,0.972872796670787
"ENSMUSG00000028869","ENSMUSG00000028869","Gnl2","paleturquoise",-0.636884380912532,-0.75924370332649,0.616501180143995,0.612045727749016,-0.609683220964968,0.00252952450609455,0.000103565554178222,0.00379248018528832,0.00412865214590835,0.00431667844019463,0.649820642605002,0.00192717349892228,0.802131393961334,2.09959537356767e-05,-0.487959099690291,0.0290600162870911,-0.640624913825974,0.00234112930383046,-0.328205406416501,0.157725687265368,0.0301561796619137,0.899568162939108,0.503186901904163,0.0237223828948743,0.196185270170027,0.407118390951414,0.300705926875653,0.197651528380672,0.041504012345993,0.862074266660681,0.155227917774727,0.513446487252773,0.171142629422449,0.47063843112751,-0.10176972886597,0.669427319783781
"ENSMUSG00000079334","ENSMUSG00000079334","Naa80","paleturquoise",-0.656191199486282,-0.265772128496674,-0.000311196377405246,0.611591404604609,-0.316605523652225,0.00167789236447739,0.257400899768557,0.998961080355389,0.00416427431939953,0.173821188443543,0.883146292787814,2.50632366873747e-07,0.339373408715749,0.143233160657533,-0.834558604213244,4.75729998570657e-06,-0.467113146793089,0.0378469011138869,0.0235655989212875,0.921443315307808,0.302222456260867,0.195289060901968,0.445817993023435,0.0488240994447982,-0.192108894113023,0.417125954537386,0.596698817856163,0.00548091428321931,0.0899791821160315,0.705983640920615,0.59915929716782,0.00524242589514067,0.525192651214322,0.017412417210311,-0.0446629288449065,0.851683972976304
"ENSMUSG00000025384","ENSMUSG00000025384","Faap100","paleturquoise",-0.686120160786616,-0.249845505349665,-0.236720546154611,0.610788819806533,-0.404333912615048,0.000837240626130456,0.288070942816986,0.314965662229946,0.00422782399906274,0.0770263001848214,0.906508241070868,3.67629613582303e-08,0.346582511036413,0.134389458823332,-0.788598760180338,3.6107710024408e-05,-0.282572226796279,0.227384032027141,-0.0277473327037847,0.907556228928242,0.636747359015439,0.00253665880191508,0.309604612336732,0.184059506989219,-0.0463636735522169,0.846099510266521,0.169956840929671,0.473764483827794,-0.173435312642954,0.464623951432223,0.626437861261689,0.00312378277157215,0.416233144559942,0.0679323123540879,0.146132899252533,0.538712777369256
"ENSMUSG00000034708","ENSMUSG00000034708","Grn","paleturquoise",-0.598376810218252,-0.452461018673275,0.170939390789492,0.610755525848165,-0.406323151543705,0.00531732459104399,0.0451667313498259,0.471173481901889,0.00423047748612502,0.0754462291449107,0.855588673311899,1.51743506426685e-06,0.525719100713544,0.01727988704547,-0.670560190713888,0.00121324108271612,-0.426655321214039,0.0606514341625393,-0.158651677949168,0.504083737488014,0.304716742846817,0.191444713865406,0.378191619274167,0.100144856665813,0.144091796311602,0.544460141602386,0.295553545458578,0.205820326426671,0.0404753811722951,0.865462431672212,0.49722297301406,0.0257115480176992,0.289780646326694,0.215235519669117,0.0720382921318228,0.762794464530031
"ENSMUSG00000001525","ENSMUSG00000001525","Tubb5","paleturquoise",-0.776630415916215,-0.30445911308971,-0.269969131753758,0.61061229482013,-0.438424175529602,5.6531719253728e-05,0.191839414858393,0.249677838813271,0.00424190853548924,0.0531571813948182,0.823474557125164,8.16918906853926e-06,0.253192309556455,0.28144689210338,-0.715153250500484,0.000393756111936387,-0.229060934960668,0.331334025276313,-0.0775272423840321,0.745274064734135,0.709474119866718,0.000459537642727078,0.288019402939643,0.218163487812097,-0.0429309382603727,0.857378024697996,-0.00273952784743031,0.990854350245817,-0.288500463112179,0.217361170290426,0.522669902474285,0.0180588341220865,0.352776740628199,0.127104765335182,0.262857451012987,0.262852401180394
"ENSMUSG00000004846","ENSMUSG00000004846","Plod3","paleturquoise",-0.567039284197579,-0.415146308015928,0.00177085118426548,0.610380259715703,-0.497243072791693,0.00912796982183471,0.0687277486215813,0.994088115071926,0.00426048111038857,0.0257046299003349,0.665548211216699,0.00136112146707289,0.263377009322135,0.261875347725057,-0.467603204950532,0.0376190943417931,0.0604137799733987,0.80025843067887,0.058929475905298,0.805074320914893,0.53169954019797,0.0158302661281702,-0.113417790065372,0.634002084285889,0.314647185202349,0.176645045433225,0.00843219752772414,0.971854694361047,-0.0682706487539678,0.774885728475707,0.632174254215069,0.00278457895146118,0.0828609321072138,0.728363750082256,0.037061367352631,0.876723605561166
"ENSMUSG00000031861","ENSMUSG00000031861","Lpar2","paleturquoise",-0.784689214009046,-0.341637802942435,-0.128902411468627,0.610273948895577,-0.445027426008937,4.19296715648716e-05,0.14041257740436,0.588081059909509,0.00426901288664218,0.0492740268292685,0.59102024579855,0.00606555993484212,0.199723180135166,0.398539962618531,-0.46331466660416,0.0396491791274917,-0.0677043633786853,0.776707467019278,-0.173554983349171,0.464311092156925,0.661942059642338,0.00147665338323204,0.0697416177536397,0.770158935241833,0.182665993093432,0.44080955340194,0.182809536650622,0.440444353712106,0.0460718007282803,0.847057391658383,0.363118460616062,0.115575390907527,0.051674678086859,0.828707179166095,0.213869024575513,0.365250740036937
"ENSMUSG00000017754","ENSMUSG00000017754","Pltp","paleturquoise",-0.454047978534911,-0.652121974105628,0.548573929519474,0.610018801808656,-0.494895611077875,0.0443250822965741,0.00183377138697442,0.0122589025267053,0.00428954690056629,0.0265225928677913,0.470144051501919,0.0364549912918534,0.584548777712228,0.00679333245365275,-0.256379933231184,0.275226473367644,-0.374800029515715,0.103478123350145,-0.370329717074782,0.107993640848552,0.00911291936195868,0.969583524086182,0.261848267934631,0.264756778319497,0.427811569764473,0.0598816285683321,0.407886781125832,0.0742212818740305,0.31754285719416,0.172480549040389,0.107393965487167,0.652232656887691,-0.0969086921133684,0.684417756730939,-0.00220533278471429,0.9926376571308
